timestamp,BTC,ETH,DASH,LTC,ETC,XRP
09/23-15:00,4194000,302850,396300,54120,11740,197
09/23-16:00,4195000,302550,397850,54140,11750,197
09/23-17:00,4196000,303650,398850,54090,11785,197
09/23-18:00,4242000,306000,406350,54950,11830,198
09/23-19:00,4226000,310500,402300,54660,11905,199
09/23-20:00,4292000,316800,398600,56040,12140,201
09/23-21:00,4311000,320400,401100,55960,12125,203
09/23-22:00,4257000,315500,397050,55090,12080,200
09/23-23:00,4251000,314850,394200,54760,11970,200
09/24-00:00,4236000,314850,393500,54850,11920,200
09/24-01:00,4223000,314550,391650,54610,11750,199
09/24-02:00,4246000,319300,391500,55170,11875,200
09/24-03:00,4226000,317800,392750,54890,11755,200
09/24-04:00,4246000,316900,394500,55000,11830,199
09/24-05:00,4269000,318950,396700,55500,11820,201
09/24-06:00,4247000,318800,397950,55550,11820,201
09/24-07:00,4218000,318100,395850,55010,11810,200
09/24-08:00,4248000,318950,395400,55100,11875,200
09/24-09:00,4272000,324100,395650,55590,12060,201
09/24-10:00,4242000,323000,393900,55330,12000,200
09/24-11:00,4259000,329000,391800,55260,12040,200
09/24-12:00,4262000,330600,392550,55490,12140,202
09/24-13:00,4251000,329850,392300,55370,12070,202
09/24-14:00,4173000,321050,387050,54400,11865,200
09/24-15:00,4192000,321950,386950,54540,11890,199
09/24-16:00,4162000,318550,387000,54120,11835,200
09/24-17:00,4186000,318850,389450,54340,11860,199
09/24-18:00,4174000,317250,395700,54200,11825,198
09/24-19:00,4189000,318550,409000,54160,11820,200
09/24-20:00,4163000,318350,400500,54100,11820,199
09/24-21:00,4191000,320000,397200,54210,11880,199
09/24-22:00,4201000,324350,398350,54250,11935,199
09/24-23:00,4219000,323700,404400,54410,11925,200
09/25-00:00,4198000,323700,377650,54220,11855,199
09/25-01:00,4209000,324100,389900,54310,11895,200
09/25-02:00,4209000,324700,387000,54360,11910,200
09/25-03:00,4195000,324850,385500,54290,11890,200
09/25-04:00,4190000,323300,383500,54430,11910,200
09/25-05:00,4212000,325300,385000,54260,11910,200
09/25-06:00,4192000,324800,383800,54420,11955,200
09/25-07:00,4191000,324400,383900,54410,11915,199
09/25-08:00,4190000,326000,381500,54300,11950,200
09/25-09:00,4156000,318000,374500,53630,11790,198
09/25-10:00,4164000,319750,382250,53620,11815,199
09/25-11:00,4181000,319600,381750,53950,11820,198
09/25-12:00,4217000,322550,379150,54200,11875,200
09/25-13:00,4219000,323150,379000,54200,11875,201
09/25-14:00,4248000,324600,382100,54550,11945,200
09/25-15:00,4231000,322650,381400,54380,11870,201
09/25-16:00,4226000,322750,381000,54320,11865,200
09/25-17:00,4236000,324850,380400,54330,11885,201
09/25-18:00,4227000,323500,379050,54290,11860,199
09/25-19:00,4200000,322700,379400,54250,11860,200
09/25-20:00,4204000,322000,378400,54240,11830,200
09/25-21:00,4190000,320000,380500,54260,11820,200
09/25-22:00,4216000,320150,379300,54480,11885,200
09/25-23:00,4198000,320150,377850,54400,11845,200
09/26-00:00,4288000,323700,382700,56560,12085,203
09/26-01:00,4298000,323000,381400,57170,12085,204
09/26-02:00,4307000,323200,381450,57650,12075,203
09/26-03:00,4311000,323450,379400,56760,12050,203
09/26-04:00,4308000,323950,380050,57170,12060,203
09/26-05:00,4328000,324450,379700,57890,12090,204
09/26-06:00,4324000,324300,381250,57570,12115,204
09/26-07:00,4327000,325000,382100,57900,12125,204
09/26-08:00,4306000,323650,381600,57180,12090,204
09/26-09:00,4319000,324100,383300,57300,12100,204
09/26-10:00,4332000,324650,384150,57320,12085,203
09/26-11:00,4347000,325700,383000,57620,12150,204
09/26-12:00,4384000,327200,384050,58360,12210,206
09/26-13:00,4322000,323650,380350,57570,12105,204
09/26-14:00,4348000,325200,381150,57690,12135,204
09/26-15:00,4318000,322800,379800,57270,12065,203
09/26-16:00,4346000,324100,381700,57500,12130,203
09/26-17:00,4362000,324750,381250,57910,12165,205
09/26-18:00,4365000,324800,381350,57820,12180,205
09/26-19:00,4364000,324650,380800,57800,12160,205
09/26-20:00,4385000,325350,381300,58310,12220,205
09/26-21:00,4400000,326000,384700,60000,12285,206
09/26-22:00,4388000,325300,384400,59250,12710,208
09/26-23:00,4373000,324300,381250,59130,12670,206
09/27-00:00,4380000,323750,381950,58840,13150,206
09/27-01:00,4367000,324150,382000,58700,13210,206
09/27-02:00,4364000,323350,382400,58760,13000,206
09/27-03:00,4372000,323900,383450,59130,13130,205
09/27-04:00,4367000,323600,383550,59300,13040,207
09/27-05:00,4362000,323100,383050,58910,13055,207
09/27-06:00,4369000,323400,383050,58880,13110,210
09/27-07:00,4377000,323500,381100,58650,13050,215
09/27-08:00,4353000,324050,381150,58400,12915,216
09/27-09:00,4320000,321000,377350,57690,12600,208
09/27-10:00,4352000,321950,379900,58350,12790,212
09/27-11:00,4350000,321100,380350,57860,12670,212
09/27-12:00,4354000,321750,378250,58000,12750,211
09/27-13:00,4393000,323550,379000,58600,12960,213
09/27-14:00,4395000,322700,379800,58380,13100,212
09/27-15:00,4407000,323700,381200,59080,13180,214
09/27-16:00,4413000,324700,380450,59130,13150,213
09/27-17:00,4434000,324800,380200,58970,13100,221
09/27-18:00,4429000,325350,379900,59110,13135,219
09/27-19:00,4447000,325500,379550,59130,13085,230
09/27-20:00,4500000,326800,381050,59880,13405,231
09/27-21:00,4506000,326850,381500,59690,13245,226
09/27-22:00,4511000,326800,381050,59780,13330,227
09/27-23:00,4488000,325000,380850,59570,13315,226
09/28-00:00,4528000,326900,380500,59720,13375,234
09/28-01:00,4502000,328550,380450,59610,13500,230
09/28-02:00,4521000,328650,381650,59800,14155,231
09/28-03:00,4520000,329250,381100,60000,14025,229
09/28-04:00,4569000,331400,382600,60600,14355,230
09/28-05:00,4580000,334850,383500,61200,14265,230
09/28-06:00,4548000,333000,384000,61090,14100,230
09/28-07:00,4598000,339400,382450,62030,14440,230
09/28-08:00,4597000,336950,388550,61950,14240,229
09/28-09:00,4654000,339400,386300,62750,14260,230
09/28-10:00,4626000,337350,385200,62190,14055,229
09/28-11:00,4621000,337450,384000,62170,14060,229
09/28-12:00,4634000,338600,384300,62390,14160,230
09/28-13:00,4738000,343250,384950,62520,14245,229
09/28-14:00,4761000,343500,385800,63340,14270,230
09/28-15:00,4737000,342000,385900,63300,14685,229
09/28-16:00,4748000,342600,387350,63100,15070,229
09/28-17:00,4725000,341100,385700,62710,15575,227
09/28-18:00,4737000,340050,381800,62550,14935,225
09/28-19:00,4770000,342700,382950,62990,14870,228
09/28-20:00,4600000,327950,369950,59470,13900,216
09/28-21:00,4626000,332050,374100,60500,14430,221
09/28-22:00,4668000,334800,377800,61250,14800,224
09/28-23:00,4643000,332950,381500,60900,14630,222
09/29-00:00,4558000,330350,375900,59950,14205,220
09/29-01:00,4560000,329700,377700,60160,14270,221
09/29-02:00,4581000,332000,377200,60590,14405,222
09/29-03:00,4612000,332150,379900,60740,14455,223
09/29-04:00,4580000,331000,378750,60060,14305,222
09/29-05:00,4551000,329350,379000,59610,14185,222
09/29-06:00,4586000,331900,376300,60200,14290,222
09/29-07:00,4611000,332400,377250,60350,14665,223
09/29-08:00,4608000,332650,377000,60370,14420,222
09/29-09:00,4592000,330900,376500,60140,14425,220
09/29-10:00,4632000,333950,378500,60440,15105,221
09/29-11:00,4540000,326800,371400,58970,14400,219
09/29-12:00,4526000,321050,369400,58170,14285,216
09/29-13:00,4529000,318200,361000,57240,13895,214
09/29-14:00,4549000,318800,363200,57540,13935,215
09/29-15:00,4538000,317200,358950,57380,13770,213
09/29-16:00,4562000,321600,364400,58100,14065,215
09/29-17:00,4610000,324950,366500,59120,14245,218
09/29-18:00,4637000,326800,367700,58910,14280,218
09/29-19:00,4615000,322950,366050,58500,14060,217
09/29-20:00,4665000,326000,367550,59300,14285,219
09/29-21:00,4685000,328700,372600,59720,14450,220
09/29-22:00,4690000,331550,370450,60340,14465,220
09/29-23:00,4674000,328750,368250,59710,14330,220
09/30-00:00,4670000,327950,366050,59820,14400,220
09/30-01:00,4659000,326550,368500,59690,14360,219
09/30-02:00,4675000,328550,366200,59880,14390,220
09/30-03:00,4655000,325700,364700,59500,14270,220
09/30-04:00,4657000,326050,365750,59470,14300,221
09/30-05:00,4668000,327150,366650,59480,14360,220
09/30-06:00,4675000,327500,367000,59610,14400,220
09/30-07:00,4680000,328400,369000,59850,14380,221
09/30-08:00,4642000,326250,367550,59150,14250,220
09/30-09:00,4658000,327450,367450,59150,14250,219
09/30-10:00,4675000,327450,366800,59400,14285,220
09/30-11:00,4698000,330750,369950,60070,14490,222
09/30-12:00,4705000,331200,373050,60570,14715,223
09/30-13:00,4696000,330000,371200,60180,14610,222
09/30-14:00,4715000,331400,371050,60400,14655,223
09/30-15:00,4737000,332350,370300,60630,14785,225
09/30-16:00,4761000,334050,370000,61420,14890,224
09/30-17:00,4766000,334250,368900,61290,14880,225
09/30-18:00,4747000,331850,367450,60480,14700,224
09/30-19:00,4742000,331500,366300,60400,14690,223
09/30-20:00,4744000,334800,366100,60850,14780,224
09/30-21:00,4748000,333200,366000,60400,14680,223
09/30-22:00,4756000,333550,366550,60690,14725,223
09/30-23:00,4771000,333600,367300,60770,14775,224
10/01-00:00,4785000,333850,367400,60890,14735,224
10/01-01:00,4808000,336700,367500,61200,14810,225
10/01-02:00,4797000,335700,367250,61130,14755,225
10/01-03:00,4789000,335150,367000,61230,14720,224
10/01-04:00,4812000,336300,367850,61330,14765,224
10/01-05:00,4830000,337300,369000,61480,14790,225
10/01-06:00,4845000,338150,367900,61710,14820,226
10/01-07:00,4843000,335900,367950,61690,14780,223
10/01-08:00,4864000,337450,367900,61770,14800,224
10/01-09:00,4891000,339150,370450,62200,14825,225
10/01-10:00,4897000,339050,369050,62060,14800,227
10/01-11:00,4919000,339500,368350,61980,14740,226
10/01-12:00,4835000,335950,366950,60890,14500,224
10/01-13:00,4864000,337000,367850,61370,14645,224
10/01-14:00,4850000,336700,366500,61430,14595,224
10/01-15:00,4870000,337100,367150,61330,14570,224
10/01-16:00,4880000,338050,367500,61450,14625,225
10/01-17:00,4888000,337850,366750,61630,14635,225
10/01-18:00,4878000,337800,366750,61430,14625,224
10/01-19:00,4883000,338200,367050,61620,14610,225
10/01-20:00,4900000,338700,367900,61790,14650,225
10/01-21:00,4910000,339350,367750,61650,14580,225
10/01-22:00,4880000,337850,367200,61250,14525,225
10/01-23:00,4873000,337850,364800,61250,14550,224
10/02-00:00,4881000,338700,364800,61400,14585,225
10/02-01:00,4891000,339500,365000,61470,14620,224
10/02-02:00,4884000,339050,364100,61360,14555,225
10/02-03:00,4878000,340000,364000,61260,14510,225
10/02-04:00,4889000,341300,361200,61230,14505,225
10/02-05:00,4900000,340800,362150,61420,14485,225
10/02-06:00,4914000,341150,362850,61390,14500,224
10/02-07:00,4935000,341450,360450,61540,14520,226
10/02-08:00,4969000,342800,360500,61960,14600,227
10/02-09:00,4958000,341500,353350,61580,14510,237
10/02-10:00,5000000,341050,363200,61920,14570,236
10/02-11:00,5010000,343150,361150,61780,14595,234
10/02-12:00,5020000,342350,363450,61920,14620,232
10/02-13:00,5022000,342150,364100,62040,14620,233
10/02-14:00,5045000,342950,364450,62310,14645,233
10/02-15:00,5082000,342850,363400,62330,14640,233
10/02-16:00,5076000,343200,361650,62380,14605,232
10/02-17:00,5040000,341650,361000,62020,14565,232
10/02-18:00,5074000,342850,360700,62200,14590,233
10/02-19:00,5080000,343000,360250,62260,14630,231
10/02-20:00,5085000,343000,361000,62180,14600,232
10/02-21:00,5001000,339000,360300,61200,14320,228
10/02-22:00,5018000,340200,360900,61250,14425,229
10/02-23:00,5038000,340700,361600,61470,14410,230
10/03-00:00,5050000,340700,362500,61620,14430,234
10/03-01:00,5008000,338000,360000,61250,14320,232
10/03-02:00,5025000,338550,360950,61350,14360,233
10/03-03:00,5012000,338450,360700,61180,14330,234
10/03-04:00,5026000,337650,358300,61050,14250,234
10/03-05:00,5047000,339300,357900,61280,14310,235
10/03-06:00,5040000,340000,357200,61260,14310,235
10/03-07:00,5025000,338800,356050,61190,14315,235
10/03-08:00,5014000,338700,352850,60990,14215,232
10/03-09:00,5020000,338950,353900,60950,14260,233
10/03-10:00,5008000,339800,352550,60860,14240,232
10/03-11:00,5029000,339900,353200,60870,14290,234
10/03-12:00,5047000,341450,354000,61090,14290,234
10/03-13:00,5044000,341950,352850,61000,14285,233
10/03-14:00,5036000,341900,352050,60860,14265,234
10/03-15:00,4935000,337150,349550,59820,13940,229
10/03-16:00,4925000,336200,344450,59340,13835,229
10/03-17:00,4910000,335350,344150,59340,13865,230
10/03-18:00,4970000,335250,345850,59990,14000,231
10/03-19:00,4928000,332800,342650,59500,13800,230
10/03-20:00,4936000,334050,340500,59600,13820,229
10/03-21:00,4929000,334150,341050,59580,13800,230
10/03-22:00,4895000,333250,340400,59100,13765,229
10/03-23:00,4856000,331000,338050,58800,13555,228
10/04-00:00,4891000,332150,338500,59100,13580,229
10/04-01:00,4908000,334400,342500,59350,13760,229
10/04-02:00,4906000,333000,341700,59350,13760,231
10/04-03:00,4922000,334250,344800,59650,13820,231
10/04-04:00,4931000,334100,336700,59750,13810,232
10/04-05:00,4908000,333350,337200,59500,13770,232
10/04-06:00,4924000,334000,336300,59460,13765,231
10/04-07:00,4918000,333850,337500,59610,13855,232
10/04-08:00,4949000,334450,339900,59720,13840,232
10/04-09:00,4977000,337400,343550,60420,14260,233
10/04-10:00,4958000,336200,343150,59910,14035,233
10/04-11:00,4941000,336750,343300,59890,14010,233
10/04-12:00,4925000,334600,340950,59700,13890,233
10/04-13:00,4933000,335900,342850,59790,13990,233
10/04-14:00,4947000,336300,343700,59940,14050,234
10/04-15:00,4980000,338700,346000,60550,14170,235
10/04-16:00,4970000,338250,343600,60450,14090,235
10/04-17:00,4977000,337900,355000,60440,14140,236
10/04-18:00,4930000,337500,362800,60290,14020,234
10/04-19:00,4909000,337850,355950,60330,14035,234
10/04-20:00,4913000,339300,357700,60280,13985,234
10/04-21:00,4915000,338350,361400,60250,13980,235
10/04-22:00,4883000,336050,355900,60000,13910,234
10/04-23:00,4889000,338650,358550,59810,13890,236
10/05-00:00,4862000,336450,355700,59480,13775,241
10/05-01:00,4882000,338400,357300,59870,13825,243
10/05-02:00,4881000,339000,356550,59740,13865,243
10/05-03:00,4878000,338000,356500,59780,13790,244
10/05-04:00,4875000,337550,353150,59580,13765,243
10/05-05:00,4875000,338000,353150,59250,13820,246
10/05-06:00,4877000,337700,348600,58930,13855,248
10/05-07:00,4888000,338650,348900,60070,13785,245
10/05-08:00,4909000,339200,353250,59770,13815,246
10/05-09:00,4902000,338950,352450,59450,13770,247
10/05-10:00,4871000,337450,345000,59140,13640,257
10/05-11:00,4903000,339000,348300,59280,13740,258
10/05-12:00,4883000,338250,345200,59110,13550,269
10/05-13:00,4846000,336900,344650,58970,13465,261
10/05-14:00,4842000,335000,344000,58910,13525,262
10/05-15:00,4835000,334250,344200,58630,13530,256
10/05-16:00,4851000,336200,344350,58910,13495,258
10/05-17:00,4833000,335700,346100,58570,13490,258
10/05-18:00,4831000,334650,342750,58380,13440,254
10/05-19:00,4875000,335100,344950,58830,13575,257
10/05-20:00,4919000,338100,346600,59130,13610,257
10/05-21:00,4916000,336250,347900,58660,13605,257
10/05-22:00,4966000,338550,352950,59260,13715,257
10/05-23:00,4947000,337600,350300,59060,13700,264
10/06-00:00,4940000,337400,349900,58970,13635,264
10/06-01:00,4950000,336950,348400,58860,13605,269
10/06-02:00,4938000,336800,347000,58820,13585,268
10/06-03:00,4938000,337500,346700,58890,13605,266
10/06-04:00,4958000,338900,347100,59140,13700,268
10/06-05:00,4973000,338750,347750,59070,13700,269
10/06-06:00,4951000,337850,346950,58900,13665,272
10/06-07:00,4948000,337400,347250,58900,13650,274
10/06-08:00,4970000,338550,350050,59120,13720,270
10/06-09:00,4939000,337150,348950,59030,13635,271
10/06-10:00,4960000,337700,349150,59070,13765,268
10/06-11:00,4966000,338300,349650,59180,13850,269
10/06-12:00,4957000,338050,349950,59100,13870,267
10/06-13:00,4955000,338450,349450,59300,14035,267
10/06-14:00,4950000,338700,353750,59150,14095,267
10/06-15:00,4988000,339000,350600,59390,14075,268
10/06-16:00,5014000,341000,350700,59860,14130,268
10/06-17:00,5002000,340000,351100,59630,14025,270
10/06-18:00,5003000,339950,352200,59560,13965,272
10/06-19:00,5005000,340500,351950,59500,13950,275
10/06-20:00,4995000,341000,350700,59520,13920,275
10/06-21:00,4989000,340500,350400,59480,13890,273
10/06-22:00,4965000,341500,350550,59350,13820,271
10/06-23:00,4953000,340600,348700,59240,13800,272
10/07-00:00,4978000,341000,350250,59500,13895,275
10/07-01:00,4981000,341900,350350,59490,13860,275
10/07-02:00,4974000,342200,350100,59400,13845,275
10/07-03:00,4957000,343000,349400,59430,13820,273
10/07-04:00,4948000,343500,348300,59390,13825,273
10/07-05:00,4944000,343350,347900,59320,13825,272
10/07-06:00,4962000,344300,350350,59520,13800,271
10/07-07:00,4978000,347000,349500,59470,13885,272
10/07-08:00,4987000,350050,350050,59700,13985,270
10/07-09:00,5001000,354050,351750,59850,14105,267
10/07-10:00,4998000,354500,350000,59520,14035,270
10/07-11:00,4992000,357050,350400,59230,14010,268
10/07-12:00,4990000,355800,349950,59410,13965,271
10/07-13:00,4995000,354000,354600,59280,13925,270
10/07-14:00,5000000,353250,359750,59600,13990,270
10/07-15:00,4995000,353700,354350,59340,14000,270
10/07-16:00,4972000,351200,351300,59220,13870,271
10/07-17:00,4964000,350400,352350,59230,13890,270
10/07-18:00,4984000,352700,353100,59390,13915,270
10/07-19:00,4989000,352650,351500,59420,13885,270
10/07-20:00,4975000,350650,350850,59400,13895,269
10/07-21:00,4967000,349700,349000,59270,13870,268
10/07-22:00,4982000,352550,349200,59230,13885,270
10/07-23:00,4995000,352000,349550,59310,13940,269
10/08-00:00,4979000,354350,349000,59270,13920,268
10/08-01:00,4994000,354750,350550,59320,13890,269
10/08-02:00,4988000,354000,351650,59420,13870,269
10/08-03:00,4998000,354350,351750,59390,13920,269
10/08-04:00,4995000,354800,352250,59390,13940,268
10/08-05:00,4985000,354350,352900,59540,13915,270
10/08-06:00,4995000,354500,353000,59550,13915,270
10/08-07:00,4987000,352550,352800,59390,13880,271
10/08-08:00,5025000,356150,353450,59670,14040,271
10/08-09:00,5023000,353450,353100,59610,13965,272
10/08-10:00,5040000,353900,355400,59690,14010,271
10/08-11:00,5040000,354000,355550,59710,14000,272
10/08-12:00,5027000,353600,356950,59590,13990,272
10/08-13:00,5032000,353900,356000,59590,13955,271
10/08-14:00,5024000,353000,355200,59550,13965,272
10/08-15:00,5021000,352650,353850,59610,13915,272
10/08-16:00,5039000,353600,355200,59610,13945,273
10/08-17:00,5042000,353500,355450,59480,13920,274
10/08-18:00,5048000,352750,354100,59500,13940,276
10/08-19:00,5043000,352050,353000,59320,13885,278
10/08-20:00,5047000,351850,351800,59350,13890,288
10/08-21:00,5032000,351000,350050,59130,13895,298
10/08-22:00,5047000,352050,351500,59310,13910,290
10/08-23:00,5100000,352300,353700,59590,13995,290
10/09-00:00,5112000,353450,352450,60060,14030,292
10/09-01:00,5164000,354050,350800,60180,14010,294
10/09-02:00,5148000,353300,351150,61240,14065,296
10/09-03:00,5162000,353000,350900,61380,14000,295
10/09-04:00,5153000,353050,350300,61400,14000,296
10/09-05:00,5190000,353000,350150,61300,14000,297
10/09-06:00,5178000,352450,349000,61050,13930,300
10/09-07:00,5196000,352000,348200,61070,13910,304
10/09-08:00,5235000,351950,345700,60570,13905,313
10/09-09:00,5239000,351750,345000,60500,13920,321
10/09-10:00,5247000,351050,337000,60500,13860,316
10/09-11:00,5277000,352050,338850,61070,13870,312
10/09-12:00,5275000,351000,339800,60310,13870,306
10/09-13:00,5295000,348800,343300,60230,13820,308
10/09-14:00,5227000,348150,338850,59690,13670,310
10/09-15:00,5244000,352750,340000,59920,13735,311
10/09-16:00,5225000,349550,341100,59800,13690,307
10/09-17:00,5257000,349750,341250,59670,13705,309
10/09-18:00,5260000,349800,342350,59520,13690,306
10/09-19:00,5265000,349800,341900,59700,13700,309
10/09-20:00,5270000,350000,340700,59480,13695,311
10/09-21:00,5285000,350400,341400,59560,13725,312
10/09-22:00,5278000,349700,340850,59590,13680,313
10/09-23:00,5282000,348150,338550,59260,13660,317
10/10-00:00,5387000,346100,339500,59500,13540,315
10/10-01:00,5378000,346500,338050,59170,13615,314
10/10-02:00,5383000,345850,337000,58760,13510,313
10/10-03:00,5474000,340250,331000,58500,13400,311
10/10-04:00,5558000,340000,329000,56700,13295,297
10/10-05:00,5570000,340200,320600,58130,13095,293
10/10-06:00,5639000,343000,330000,58220,13075,288
10/10-07:00,5587000,347850,333350,58230,13325,283
10/10-08:00,5492000,342800,324850,58030,13250,287
10/10-09:00,5497000,341600,327700,57710,13200,288
10/10-10:00,5605000,341100,326000,57980,13095,280
10/10-11:00,5562000,341600,322150,57720,13185,282
10/10-12:00,5560000,342350,340000,57970,13205,278
10/10-13:00,5490000,343000,331200,58090,13190,286
10/10-14:00,5520000,341900,331400,57790,13190,282
10/10-15:00,5553000,345950,331000,58120,13200,282
10/10-16:00,5577000,343000,329500,57910,13190,286
10/10-17:00,5530000,342800,327850,57970,13120,290
10/10-18:00,5545000,343400,330000,57700,13170,286
10/10-19:00,5521000,343700,330800,57870,13145,287
10/10-20:00,5542000,344450,329200,57710,13105,286
10/10-21:00,5543000,344500,328150,57230,13125,288
10/10-22:00,5568000,348650,327650,58100,13145,288
10/10-23:00,5547000,349700,328600,59080,13175,286
10/11-00:00,5485000,346950,325850,58100,13145,301
10/11-01:00,5510000,349400,327400,58380,13195,296
10/11-02:00,5572000,349350,330100,58300,13220,292
10/11-03:00,5618000,346650,331550,58110,13270,290
10/11-04:00,5580000,346350,330050,58100,13250,292
10/11-05:00,5588000,344450,332100,58440,13225,292
10/11-06:00,5586000,344600,336600,58590,13235,295
10/11-07:00,5544000,344550,336100,58310,13270,296
10/11-08:00,5518000,344100,335400,58330,13180,294
10/11-09:00,5517000,346000,335500,58620,13210,297
10/11-10:00,5486000,346100,332950,58510,13225,295
10/11-11:00,5497000,346450,331000,58300,13185,295
10/11-12:00,5514000,347450,332950,58210,13205,298
10/11-13:00,5484000,347500,333300,58210,13185,301
10/11-14:00,5491000,347700,334400,58180,13190,298
10/11-15:00,5501000,347900,337550,58210,13140,299
10/11-16:00,5500000,347400,334200,58190,13165,303
10/11-17:00,5523000,346500,334250,58080,13185,304
10/11-18:00,5539000,346550,335950,58080,13180,302
10/11-19:00,5546000,345300,337000,58300,13125,303
10/11-20:00,5562000,345350,335100,58250,13130,301
10/11-21:00,5540000,346300,336100,58110,13180,299
10/11-22:00,5512000,347300,334450,58160,13125,297
10/11-23:00,5513000,346300,335050,58070,13135,298
10/12-00:00,5512000,346200,337500,58050,13110,300
10/12-01:00,5554000,345000,337600,58600,13145,298
10/12-02:00,5570000,345150,338050,58230,13100,298
10/12-03:00,5543000,345300,340750,58170,13095,298
10/12-04:00,5550000,347350,344000,58340,13090,299
10/12-05:00,5544000,346600,342650,58310,13125,299
10/12-06:00,5540000,346650,342750,58290,13100,298
10/12-07:00,5533000,346850,343300,58450,13120,299
10/12-08:00,5536000,347600,342500,58270,13100,301
10/12-09:00,5544000,347950,341050,58200,13130,301
10/12-10:00,5549000,347900,340000,58450,13110,301
10/12-11:00,5552000,350650,338900,58340,13150,302
10/12-12:00,5570000,351400,342000,58390,13185,302
10/12-13:00,5574000,353250,339100,58390,13160,302
10/12-14:00,5571000,354550,337600,58500,13150,300
10/12-15:00,5645000,353400,338400,58500,13275,299
10/12-16:00,5645000,351900,338050,58530,13245,299
10/12-17:00,5791000,350750,337100,58800,13160,293
10/12-18:00,5883000,350300,336900,59140,13125,296
10/12-19:00,5911000,352500,337600,59690,13710,295
10/12-20:00,5921000,351350,337700,59390,13550,295
10/12-21:00,5948000,351450,334750,60350,13475,295
10/12-22:00,5955000,350300,336700,61390,13520,292
10/12-23:00,5920000,353000,337450,60700,13490,294
10/13-00:00,5965000,352350,336000,61340,13515,295
10/13-01:00,6117000,352100,338700,63170,13400,292
10/13-02:00,6159000,348800,337800,65130,13595,289
10/13-03:00,6089000,350900,339150,63870,13420,293
10/13-04:00,6160000,350250,339250,65370,13455,290
10/13-05:00,6143000,353000,337350,65500,13485,290
10/13-06:00,6147000,351100,338900,65320,13415,290
10/13-07:00,6110000,352050,338000,64410,13540,294
10/13-08:00,6159000,352000,337900,65610,13515,292
10/13-09:00,6392000,351550,337100,71490,13740,281
10/13-10:00,6344000,352300,336850,68180,13610,288
10/13-11:00,6462000,352400,338250,70230,13660,283
10/13-12:00,6637000,349600,344500,67600,13335,282
10/13-13:00,6698000,352200,344000,67130,13390,282
10/13-14:00,6739000,358500,341200,66900,13490,277
10/13-15:00,6433000,367450,343350,66000,13410,282
10/13-16:00,6392000,376200,361900,64430,13770,282
10/13-17:00,6512000,373350,344550,65150,13520,279
10/13-18:00,6550000,374000,346300,66550,13560,285
10/13-19:00,6628000,377300,349500,67070,13545,281
10/13-20:00,6517000,371200,344950,65790,13555,281
10/13-21:00,6505000,377300,345650,66550,13535,281
10/13-22:00,6399000,391950,352000,68400,13670,282
10/13-23:00,6488000,386650,348650,67100,13790,288
10/14-00:00,6550000,387500,347700,66930,13715,291
10/14-01:00,6540000,385450,347450,67350,13840,293
10/14-02:00,6524000,391050,348100,66750,13990,293
10/14-03:00,6521000,389500,352150,66530,13975,295
10/14-04:00,6469000,391200,347950,66060,13815,296
10/14-05:00,6410000,390600,350600,66380,13830,294
10/14-06:00,6470000,388200,348950,66900,13905,294
10/14-07:00,6421000,389700,351000,66000,13910,294
10/14-08:00,6443000,387000,351650,67180,13850,292
10/14-09:00,6443000,384750,352650,67620,13825,295
10/14-10:00,6350000,378000,355400,67170,13675,293
10/14-11:00,6389000,379000,356300,66800,13695,297
10/14-12:00,6425000,380950,352200,66810,13695,299
10/14-13:00,6441000,385000,351650,67010,13675,296
10/14-14:00,6421000,386000,351800,67200,13720,299
10/14-15:00,6398000,388950,349450,66850,13765,296
10/14-16:00,6412000,389300,352000,66860,13810,295
10/14-17:00,6416000,393000,352350,66910,13830,295
10/14-18:00,6417000,393500,353800,67560,13755,300
10/14-19:00,6400000,393650,355250,67640,13770,299
10/14-20:00,6496000,388250,357900,67380,13735,297
10/14-21:00,6475000,386950,354050,68920,13705,298
10/14-22:00,6496000,386400,354500,68900,13705,296
10/14-23:00,6527000,389200,354250,69460,13725,296
10/15-00:00,6525000,387950,354000,72230,13890,294
10/15-01:00,6508000,388500,357000,74150,13955,294
10/15-02:00,6523000,389650,356900,73580,14180,293
10/15-03:00,6526000,390950,357250,73840,13940,294
10/15-04:00,6475000,389100,357950,72980,14015,297
10/15-05:00,6464000,390200,357900,72060,13915,295
10/15-06:00,6472000,390200,358050,73700,13935,296
10/15-07:00,6510000,392700,359400,73520,13925,295
10/15-08:00,6517000,388000,359900,73750,13890,294
10/15-09:00,6638000,383750,357950,72150,13810,291
10/15-10:00,6605000,383600,354700,72330,13820,295
10/15-11:00,6618000,381900,354250,74590,13860,292
10/15-12:00,6625000,381500,350550,76850,13925,292
10/15-13:00,6560000,381250,352200,76440,14040,293
10/15-14:00,6557000,385900,352300,76740,13975,294
10/15-15:00,6577000,384500,351650,76970,14025,293
10/15-16:00,6564000,384750,352050,78250,14000,293
10/15-17:00,6548000,383950,350950,78760,14195,292
10/15-18:00,6410000,379700,345600,75310,13850,292
10/15-19:00,6305000,365000,337000,71500,13310,282
10/15-20:00,6336000,368700,339750,74430,13335,286
10/15-21:00,6169000,364000,333150,71380,13170,288
10/15-22:00,6232000,366600,336000,72370,13305,288
10/15-23:00,6336000,371450,339500,73800,13445,289
